Wavelength,Counts
995.5037187,1599.1418381706044
995.7941822,1595.334169581309
996.0845846,1597.9809189902792
996.3749261,1595.1683978891365
996.6652065,1597.6514492069148
996.9554258,1602.2864702499282
997.2455841,1606.2553943932594
997.5356814,1595.8266872172962
997.8257175,1590.6921297564968
998.1156926,1587.0510246840145
998.4056065,1587.0497289933655
998.6954593,1578.7793787198507
998.9852509,1579.6069452982117
999.2749814,1571.8245257914427
999.5646507,1567.5217984729989
999.8542588,1566.5251888297503
1000.143806,1572.4832562780784
1000.433291,1573.8059994147204
1000.722716,1579.7729070229711
1001.012079,1579.936306376092
1001.301381,1584.2406919776506
1001.590622,1571.159738180707
1001.879801,1580.9257848330794
1002.168919,1581.752406644408
1002.457976,1579.7680583136175
1002.746971,1582.252344086876
1003.035905,1592.5194096700047
1003.324778,1588.0527124992923
1003.613589,1592.689378647673
1003.902339,1589.541557732087
1004.191027,1572.488757500169
1004.479654,1571.662724446005
1004.76822,1577.455587660738
1005.056724,1583.7408903947994
1005.345166,1583.9029131307411
1005.633547,1600.4559321859274
1005.921867,1601.7798876891543
1006.210125,1591.1861299259072
1006.498321,1578.6065804425775
1006.786456,1585.5646100050349
1007.07453,1577.7908786812527
1007.362542,1572.4906300403163
1007.650492,1573.8162370452892
1007.93838,1577.122449223001
1008.226207,1571.4807172516657
1008.513973,1568.6631228519002
1008.801676,1574.12893937853
1009.089318,1566.3344953402843
1009.376899,1560.8764757020385
1009.664417,1562.0485709461589
1009.951874,1557.5789943040388
1010.239269,1555.259349717217
1010.526603,1563.3796334288454
1010.813874,1569.1762903587069
1011.101084,1570.5007174036955
1011.388232,1581.9253734675945
1011.675318,1585.4024571640089
1011.962343,1604.4274557137196
1012.249305,1616.669790905063
1012.536206,1620.4771951264006
1012.823045,1627.09192069045
1013.109822,1635.363257066602
1013.396537,1626.4358725293105
1013.68319,1624.6176745261755
1013.969781,1632.890192170834
1014.25631,1634.5461993618837
1014.542778,1634.710196434375
1014.829183,1617.4972171189197
1015.115526,1610.8808490775123
1015.401808,1606.7436065027046
1015.688027,1601.9468090120145
1015.974184,1600.9571306645344
1016.26028,1617.180097477967
1016.546313,1620.982961336161
1016.832284,1614.8601021471595
1017.118193,1607.9085021443118
1017.40404,1589.2029907249075
1017.689824,1582.5836465585232
1017.975547,1583.5734151460551
1018.261207,1583.0779399540816
1018.546806,1592.8417937605745
1018.832342,1597.481578010185
1019.117816,1585.5581267519642
1019.403227,1582.087605877061
1019.688577,1579.4373109516077
1019.973864,1573.3155049247416
1020.259089,1575.4676873092253
1020.544252,1581.5945218774723
1020.829352,1574.1475274927432
1021.11439,1574.476726233882
1021.399366,1572.4905777860408
1021.684279,1570.5036782669054
1021.96913,1571.0020378303434
1022.253919,1572.1611835010149
1022.538645,1579.6112711573478
1022.823309,1568.185258883419
1023.107911,1575.6339241805354
1023.39245,1573.6481154327475
1023.676926,1574.3074402495886
1023.96134,1569.0135802219047
1024.245692,1576.300820495635
1024.529981,1571.665537193239
1024.814208,1571.8283087638047
1025.098372,1567.5258733858718
1025.382474,1570.8339427542746
1025.666513,1563.7113460034163
1025.95049,1567.5103710559654
1026.234404,1564.0344748249527
1026.518255,1564.5271138517553
1026.802044,1558.2366591551986
1027.08577,1567.18231291863
1027.369433,1559.4097917174527
1027.653034,1561.3959508631547
1027.936572,1561.228914224157
1028.220048,1561.2289142241566
1028.503461,1561.2289142241566
